,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Status,Manager
1802,18918.0,Low,0.07,48.91,35.0,3141.0,Jerome McIntosh,Express Air,Consumer,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,United States,Central,Texas,Pasadena,77506.0,2015-06-01,2015-06-03,-485.68,15.0,736.86,86369.0,,Chris
1803,26039.0,Medium,0.02,15.42,5.41,3143.0,Neil Song,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Decoflex Hanging Personal Folder File,0.59,United States,Central,Texas,Pflugerville,78660.0,2015-03-24,2015-03-25,-16.37,2.0,33.84,86368.0,,Chris
1804,19193.0,Critical,0.03,3.36,6.27,3146.0,Maureen Stout,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,United States,Central,Texas,Pharr,78577.0,2015-01-04,2015-01-05,-94.2586,4.0,14.9,85850.0,,Chris
1805,19194.0,Critical,0.07,3.71,1.93,3146.0,Maureen Stout,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"""While you Were Out"" Message Book, One Form per Page",0.35,United States,Central,Texas,Pharr,78577.0,2015-01-04,2015-01-06,6.3308,11.0,39.64,85850.0,,Chris
1806,24200.0,Medium,0.06,19.99,11.17,3148.0,Leroy Field,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,United States,West,Idaho,Post Falls,83854.0,2015-01-14,2015-01-14,-66.8236,7.0,139.49,89716.0,,William
1807,24202.0,Medium,0.06,320.98,58.95,3149.0,Harriet Moore,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,United States,West,Idaho,Rexburg,83440.0,2015-01-14,2015-01-16,971.6220000000001,6.0,1952.43,89716.0,,William
1808,19625.0,Not Specified,0.01,145.98,46.2,3151.0,Glenda Hunter,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis Rectangular Conference Tables,0.69,United States,West,California,Twentynine Palms,92277.0,2015-06-03,2015-06-03,-134.512,9.0,1370.79,88543.0,,William
1809,19618.0,Critical,0.01,3502.14,8.73,3151.0,Glenda Hunter,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,United States,West,California,Twentynine Palms,92277.0,2015-02-04,2015-02-05,-4075.933992,1.0,3501.79,88544.0,,William
1810,19619.0,Critical,0.06,15.73,7.42,3151.0,Glenda Hunter,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,0.56,United States,West,California,Twentynine Palms,92277.0,2015-02-04,2015-02-05,-18.558799999999998,4.0,63.04,88544.0,,William
1811,23322.0,Not Specified,0.05,25.99,5.37,3151.0,Glenda Hunter,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,United States,West,California,Twentynine Palms,92277.0,2015-02-16,2015-02-18,220.35719999999998,18.0,451.35,88545.0,,William
1812,24723.0,Medium,0.04,17.24,3.26,3151.0,Glenda Hunter,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Fiskars 8"" Scissors, 2/Pack",0.56,United States,West,California,Twentynine Palms,92277.0,2015-02-28,2015-02-28,47.73,7.0,119.6,88546.0,,William
1813,24329.0,Medium,0.02,5.98,1.49,3151.0,Glenda Hunter,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,United States,West,California,Twentynine Palms,92277.0,2015-03-11,2015-03-12,28.526000000000003,10.0,59.9,88547.0,,William
1814,21734.0,High,0.01,99.23,8.99,3151.0,Glenda Hunter,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,United States,West,California,Twentynine Palms,92277.0,2015-03-29,2015-04-02,-87.46,1.0,99.22,88548.0,,William
1815,21436.0,High,0.08,150.98,13.99,3154.0,Faye Manning,Express Air,Corporate,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,United States,South,Florida,Saint Petersburg,33710.0,2015-01-26,2015-01-27,-3.9479999999999995,8.0,1183.82,86899.0,,Sam
1816,20253.0,Critical,0.03,17.7,9.47,3154.0,Faye Manning,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Portfile® Personal File Boxes,0.59,United States,South,Florida,Saint Petersburg,33710.0,2015-05-28,2015-05-30,28.182599999999997,11.0,201.77,86900.0,,Sam
1817,18635.0,Critical,0.04,21.38,8.99,3154.0,Faye Manning,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,United States,South,Florida,Saint Petersburg,33710.0,2015-03-30,2015-03-30,-51.66,21.0,443.66,86901.0,,Sam
1818,23392.0,Critical,0.02,60.22,3.5,3155.0,Julian Keith Mayer,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,United States,South,Florida,Sanford,32771.0,2015-01-20,2015-01-21,-193.914,9.0,541.76,86898.0,,Sam
1819,21437.0,High,0.03,25.98,14.36,3155.0,Julian Keith Mayer,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,United States,South,Florida,Sanford,32771.0,2015-01-26,2015-01-27,57.546,4.0,107.66,86899.0,,Sam
1820,21438.0,High,0.1,32.48,35.0,3155.0,Julian Keith Mayer,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Fellowes Neat Ideas® Storage Cubes,0.81,United States,South,Florida,Sanford,32771.0,2015-01-26,2015-01-27,-333.4254,10.0,318.83,86899.0,,Sam
1821,22015.0,Critical,0.05,159.99,5.5,3155.0,Julian Keith Mayer,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration RF Keyboard,0.49,United States,South,Florida,Sanford,32771.0,2015-04-19,2015-04-21,12.264000000000001,23.0,3600.65,86902.0,,Sam
1822,19374.0,Not Specified,0.07,280.98,57.0,3167.0,Ray Silverman,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,United States,South,Florida,Ponte Vedra Beach,32004.0,2015-06-19,2015-06-20,-283.9914,14.0,3936.61,86491.0,,Sam
1823,19375.0,Not Specified,0.0,4.98,7.44,3167.0,Ray Silverman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,South,Florida,Ponte Vedra Beach,32004.0,2015-06-19,2015-06-21,-195.342,15.0,78.31,86491.0,,Sam
1824,19376.0,Not Specified,0.1,3.98,0.83,3167.0,Ray Silverman,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,0.51,United States,South,Florida,Ponte Vedra Beach,32004.0,2015-06-19,2015-06-21,-89.70920000000001,11.0,42.46,86491.0,,Sam
1825,25683.0,Critical,0.08,7.28,11.15,3169.0,Janice Boswell,Express Air,Small Business,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,United States,South,Florida,Port Orange,32127.0,2015-04-13,2015-04-14,-44.415000000000006,1.0,14.66,86490.0,,Sam
1826,26055.0,Medium,0.1,7.28,5.47,3170.0,Lawrence Haas,Regular Air,Corporate,Office Supplies,Paper,Small Box,Southworth Structures Collection™,0.35,United States,South,Florida,Port Saint Lucie,34952.0,2015-02-13,2015-02-13,167.334,12.0,83.14,86489.0,,Sam
1827,21961.0,High,0.06,10.97,6.5,3176.0,Jackie McCullough,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,0.64,United States,South,Florida,Jacksonville,32216.0,2015-05-04,2015-05-06,65.598,19.0,215.25,90820.0,,Sam
1828,20964.0,Low,0.02,58.14,36.61,3176.0,Jackie McCullough,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,United States,South,Florida,Jacksonville,32216.0,2015-06-25,2015-07-01,0.258,22.0,1358.02,90821.0,,Sam
1829,20965.0,Low,0.03,15.57,1.39,3176.0,Jackie McCullough,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Park Ridge™ Embossed Executive Business Envelopes,0.38,United States,South,Florida,Jacksonville,32216.0,2015-06-25,2015-07-01,63.222,22.0,358.84,90821.0,,Sam
1830,24493.0,Not Specified,0.1,62.18,10.84,3177.0,Laurie Petty,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,Deflect-o Glass Clear Studded Chair Mats,0.63,United States,South,Florida,Jupiter,33458.0,2015-03-14,2015-03-16,-29.666000000000004,9.0,511.57,90818.0,,Sam
1831,22086.0,Critical,0.06,1.68,1.0,3177.0,Laurie Petty,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Dustless Chalk Sticks,0.35,United States,South,Florida,Jupiter,33458.0,2015-03-31,2015-04-02,-1319.5,5.0,8.65,90819.0,,Sam
1832,21554.0,Low,0.07,35.44,7.5,3179.0,Marie Pittman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1906,0.38,United States,Central,Minnesota,Owatonna,55060.0,2015-06-12,2015-06-19,262.2,11.0,380.0,86989.0,,Chris
1833,24464.0,High,0.08,170.98,35.89,3187.0,Sidney Gilliam,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0.66,United States,South,Florida,Riverview,33569.0,2015-03-02,2015-03-04,-119.812,1.0,199.48,89025.0,,Sam
1834,20127.0,Critical,0.01,20.99,4.81,3191.0,Jenny Hawkins,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,Central,Wisconsin,Stevens Point,54481.0,2015-03-18,2015-03-18,-9.107999999999999,5.0,93.81,86447.0,,Chris
1835,20303.0,High,0.09,35.94,6.66,3191.0,Jenny Hawkins,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,Central,Wisconsin,Stevens Point,54481.0,2015-04-10,2015-04-12,172.56439999999998,9.0,312.22,86448.0,,Chris
1836,22846.0,Medium,0.1,4.98,7.54,3194.0,Angela Rose,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1961,0.38,United States,South,Florida,Spring Hill,34609.0,2015-03-10,2015-03-11,45.077999999999996,9.0,43.84,89805.0,,Sam
1837,22847.0,Medium,0.0,22.84,8.18,3194.0,Angela Rose,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1991,0.39,United States,South,Florida,Spring Hill,34609.0,2015-03-10,2015-03-12,-110.376,6.0,141.74,89805.0,,Sam
1838,3406.0,Not Specified,0.03,200.97,15.59,3196.0,Rick Foster Hawkins,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,United States,West,California,San Francisco,94109.0,2015-02-02,2015-02-03,1951.3,43.0,8717.75,24294.0,,William
1839,21406.0,Not Specified,0.03,200.97,15.59,3197.0,Wallace Pugh,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,United States,Central,Illinois,Northbrook,60062.0,2015-02-02,2015-02-03,1538.7827999999997,11.0,2230.12,90850.0,,Chris
1840,18437.0,Low,0.07,5.98,0.96,3205.0,Alvin Mullins,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 315,0.6,United States,West,Idaho,Rexburg,83440.0,2015-03-30,2015-04-03,32.83,10.0,56.4,87933.0,,William
1841,18438.0,Low,0.01,39.98,4.0,3206.0,Dana Rankin,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,United States,West,Idaho,Twin Falls,83301.0,2015-03-30,2015-04-04,51.59000000000005,6.0,257.52,87933.0,,William
1842,21229.0,Not Specified,0.06,218.08,18.06,3206.0,Dana Rankin,Express Air,Consumer,Furniture,Chairs & Chairmats,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,United States,West,Idaho,Twin Falls,83301.0,2015-05-21,2015-05-23,969.42,7.0,1488.51,87934.0,,William
1843,20156.0,Not Specified,0.05,35.44,5.09,3206.0,Dana Rankin,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,West,Idaho,Twin Falls,83301.0,2015-05-28,2015-05-29,553.3317,23.0,801.93,87935.0,,William
1844,24637.0,Critical,0.03,4.98,4.62,3209.0,Elsie Floyd,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,United States,West,California,Beverly Hills,90210.0,2015-06-28,2015-06-29,-30.45,8.0,44.24,90739.0,,William
1845,22804.0,High,0.1,7.31,0.49,3211.0,Jonathan Crabtree,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,United States,Central,Illinois,Addison,60101.0,2015-02-15,2015-02-16,55.020599999999995,12.0,79.74,91522.0,,Chris
1846,22805.0,High,0.1,20.99,2.5,3211.0,Jonathan Crabtree,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,United States,Central,Illinois,Addison,60101.0,2015-02-15,2015-02-16,-43.65504,23.0,392.45,91522.0,,Chris
1847,23736.0,Not Specified,0.03,6.68,1.5,3221.0,Sean Pugh,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,0.48,United States,South,Florida,Sunrise,33322.0,2015-04-12,2015-04-13,-577.3040000000001,7.0,48.32,90815.0,,Sam
1848,25605.0,High,0.04,39.48,1.99,3222.0,Diane Lu,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,United States,South,Florida,Tallahassee,32303.0,2015-03-19,2015-03-19,-1535.4864000000002,8.0,332.16,90814.0,,Sam
1849,25606.0,High,0.0,8.12,2.83,3222.0,Diane Lu,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,United States,South,Florida,Tallahassee,32303.0,2015-03-19,2015-03-20,-159.32,17.0,147.62,90814.0,,Sam
1850,19517.0,Critical,0.06,60.98,30.0,3224.0,Claudia White,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.7,United States,South,Tennessee,Gallatin,37066.0,2015-04-01,2015-04-02,-74.08800000000001,2.0,125.9,86508.0,,Sam
1851,22291.0,Not Specified,0.1,208.16,68.02,3225.0,Robyn Crawford,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.58,United States,South,Tennessee,Germantown,38138.0,2015-01-14,2015-01-14,-137.522,4.0,768.81,86507.0,,Sam
1852,22292.0,Not Specified,0.07,90.48,19.99,3226.0,Arthur Gold,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,United States,South,Tennessee,Hendersonville,37075.0,2015-01-14,2015-01-15,-11.815999999999999,2.0,183.39,86507.0,,Sam
1853,22293.0,Not Specified,0.01,9.48,7.29,3226.0,Arthur Gold,Express Air,Small Business,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.45,United States,South,Tennessee,Hendersonville,37075.0,2015-01-14,2015-01-16,238.9338,1.0,12.9,86507.0,,Sam
1854,22294.0,Not Specified,0.02,4.28,0.94,3226.0,Arthur Gold,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,United States,South,Tennessee,Hendersonville,37075.0,2015-01-14,2015-01-15,-105.126,4.0,17.89,86507.0,,Sam
1855,24343.0,Medium,0.06,22.24,1.99,3226.0,Arthur Gold,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,United States,South,Tennessee,Hendersonville,37075.0,2015-06-28,2015-06-30,95.38799999999999,12.0,255.88,86509.0,,Sam
1856,18940.0,Not Specified,0.01,24.95,2.99,3229.0,Sharon Kessler,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,0.39,United States,Central,Wisconsin,Superior,54880.0,2015-01-21,2015-01-22,261.38579999999996,15.0,378.82,87435.0,,Chris
1857,18941.0,Not Specified,0.0,15.98,8.99,3230.0,Monica Stuart,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0.64,United States,Central,Wisconsin,Waukesha,53186.0,2015-01-21,2015-01-23,-135.46,9.0,152.18,87435.0,,Chris
1858,19062.0,Critical,0.06,4.91,5.68,3230.0,Monica Stuart,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,United States,Central,Wisconsin,Waukesha,53186.0,2015-06-13,2015-06-13,-31.68825,10.0,53.89,87436.0,,Chris
1859,19063.0,Critical,0.07,48.94,5.86,3230.0,Monica Stuart,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1916,0.35,United States,Central,Wisconsin,Waukesha,53186.0,2015-06-13,2015-06-14,690.7037999999999,21.0,1001.02,87436.0,,Chris
1860,19179.0,Low,0.06,115.99,5.92,3238.0,Kathleen P Bloom,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,8890,0.58,United States,West,Oregon,Corvallis,97330.0,2015-06-04,2015-06-06,-13.068000000000001,5.0,495.82,89564.0,,William
1861,23084.0,High,0.0,7.28,3.52,3243.0,Marlene Phillips,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",0.68,United States,East,Connecticut,Bristol,6010.0,2015-06-10,2015-06-10,-25.104,3.0,24.44,88329.0,,Erin
1862,23267.0,Low,0.06,5.18,2.04,3246.0,Wanda Harris,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,United States,East,New Hampshire,Hudson,3051.0,2015-04-01,2015-04-01,1.9504000000000001,4.0,21.86,88330.0,,Erin
1863,18265.0,High,0.07,2.78,1.49,3248.0,Earl Donnelly,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,United States,South,Louisiana,Slidell,70458.0,2015-05-07,2015-05-08,-340.5311,17.0,47.12,87297.0,,Sam
1864,25820.0,High,0.03,42.8,2.99,3249.0,Nicole Goldstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,United States,East,Maryland,Annapolis,21403.0,2015-05-23,2015-05-24,462.92099999999994,16.0,670.9,87298.0,,Erin
1865,5511.0,Critical,0.02,5.28,6.26,3251.0,Peter Brooks,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,New York City,10112.0,2015-06-11,2015-06-12,-131.16,76.0,412.72,39076.0,,Erin
1866,23324.0,Critical,0.01,11.34,5.01,3252.0,Milton Harrell,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,United States,East,New York,Rotterdam,12306.0,2015-03-30,2015-04-01,-11.83,1.0,14.52,87296.0,,Erin
1867,23511.0,Critical,0.02,5.28,6.26,3252.0,Milton Harrell,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,Rotterdam,12306.0,2015-06-11,2015-06-12,-65.58,19.0,103.18,87299.0,,Erin
1868,21046.0,Critical,0.06,47.98,3.61,3255.0,Maureen Whitley,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,United States,South,Florida,Tamarac,33319.0,2015-02-18,2015-02-20,596.808,2.0,97.96,90488.0,,Sam
1869,18728.0,Not Specified,0.01,349.45,60.0,3257.0,Sharon Marcus,Delivery Truck,Consumer,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",,United States,West,Washington,Longview,98632.0,2015-05-26,2015-05-27,3739.3929,15.0,5419.41,88825.0,,William
1870,21852.0,Medium,0.0,25.38,8.99,3257.0,Sharon Marcus,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,United States,West,Washington,Longview,98632.0,2015-05-13,2015-05-15,470.33799999999997,26.0,700.41,88826.0,,William
1871,23010.0,Not Specified,0.02,55.94,6.55,3258.0,Gretchen Best Wilkins,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.68,United States,West,Washington,Lynnwood,98037.0,2015-03-21,2015-03-23,401.85,11.0,646.88,88824.0,,William
1872,22576.0,Not Specified,0.07,105.34,24.49,3261.0,Steven Long,Express Air,Consumer,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,0.61,United States,Central,Michigan,Adrian,49221.0,2015-06-25,2015-06-26,710.6723999999999,10.0,1029.96,90296.0,,Chris
1873,19214.0,Medium,0.04,9.99,11.59,3264.0,Becky Puckett,Regular Air,Corporate,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),0.4,United States,West,California,Eureka,95501.0,2015-05-19,2015-05-21,-92.32,5.0,52.09,89835.0,,William
1874,21459.0,Critical,0.0,122.99,70.2,3266.0,Edgar Kumar,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,United States,East,Maine,Sanford,4073.0,2015-01-28,2015-01-29,-1764.29,14.0,1794.88,89836.0,,Erin
1875,21458.0,Critical,0.01,60.97,4.5,3269.0,Billie Stern,Express Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,United States,East,New Jersey,North Plainfield,7060.0,2015-01-28,2015-01-30,527.8775999999999,12.0,765.04,89836.0,,Erin
1876,19047.0,Low,0.02,13.48,4.51,3275.0,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,United States,West,Washington,Mount Vernon,98273.0,2015-03-21,2015-03-23,34.52,9.0,127.12,86233.0,,William
1877,19232.0,Low,0.04,449.99,24.49,3275.0,Tamara Dickinson,Regular Air,Small Business,Technology,Copiers and Fax,Large Box,Canon PC940 Copier,0.52,United States,West,Washington,Mount Vernon,98273.0,2015-01-01,2015-01-05,3576.8840999999998,12.0,5183.89,86234.0,,William
1878,19233.0,Low,0.01,5.84,1.2,3275.0,Tamara Dickinson,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,United States,West,Washington,Mount Vernon,98273.0,2015-01-01,2015-01-10,20.38,6.0,36.09,86234.0,,William
1879,20039.0,High,0.06,89.83,35.0,3279.0,Ricky Allred,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Fellowes Officeware™ Wire Shelving,0.83,United States,South,South Carolina,Columbia,29203.0,2015-04-06,2015-04-08,31.11,4.0,366.26,90766.0,,Sam
1880,20040.0,High,0.1,13.43,5.5,3279.0,Ricky Allred,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,United States,South,South Carolina,Columbia,29203.0,2015-04-06,2015-04-08,358.2954,12.0,157.99,90766.0,,Sam
1881,20041.0,High,0.01,125.99,7.69,3279.0,Ricky Allred,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,South,South Carolina,Columbia,29203.0,2015-04-06,2015-04-06,8.322,11.0,1212.88,90766.0,,Sam
1882,21620.0,Medium,0.01,45.99,4.99,3279.0,Ricky Allred,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,KF 788,0.56,United States,South,South Carolina,Columbia,29203.0,2015-03-14,2015-03-16,24.018,3.0,125.19,90767.0,,Sam
1883,23022.0,Critical,0.05,363.25,19.99,3283.0,William Woodard,Express Air,Corporate,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,United States,South,Florida,Kendall,33156.0,2015-04-21,2015-04-21,-269.7555,5.0,1867.04,90752.0,,Sam
1884,23211.0,High,0.03,17.48,1.99,3283.0,William Woodard,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,United States,South,Florida,Kendall,33156.0,2015-05-10,2015-05-11,710.8073999999999,31.0,537.8,90753.0,,Sam
1885,26141.0,High,0.05,19.23,6.15,3284.0,Michael Shaffer,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",0.44,United States,South,Florida,Kissimmee,34741.0,2015-02-20,2015-02-22,-2133.2780000000002,6.0,119.78,90751.0,,Sam
1886,20350.0,Not Specified,0.06,1.7,1.99,3285.0,Ricky Garner,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,BASF Silver 74 Minute CD-R,0.51,United States,South,Virginia,Herndon,20170.0,2015-01-06,2015-01-07,80.0712,7.0,12.15,90750.0,,Sam
1887,20351.0,Not Specified,0.01,30.98,5.09,3285.0,Ricky Garner,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 19,0.4,United States,South,Virginia,Herndon,20170.0,2015-01-06,2015-01-08,896.406,9.0,288.42,90750.0,,Sam
1888,21567.0,Low,0.08,30.56,2.99,3287.0,Mary Norman,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,United States,West,California,Granite Bay,95746.0,2015-05-25,2015-05-27,352.8798,17.0,511.42,89897.0,,William
1889,23198.0,Low,0.04,33.89,5.1,3303.0,Carole Creech,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"File Shuttle II and Handi-File, Black",0.6,United States,South,Florida,Lake Worth,33461.0,2015-01-07,2015-01-12,68.67599999999999,6.0,200.64,87795.0,,Sam
1890,20447.0,Medium,0.06,11.33,6.12,3306.0,Claire Warren,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,United States,East,Connecticut,New London,6320.0,2015-04-01,2015-04-03,-15.92,1.0,17.62,90461.0,,Erin
1891,22732.0,Low,0.07,16.74,7.04,3307.0,Edwin Blackburn,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Rogers® Profile Extra Capacity Storage Tub,0.81,United States,East,Massachusetts,Agawam,1001.0,2015-01-26,2015-02-02,-114.2,5.0,80.58,90462.0,,Erin
